id,comentario,anotator1,anotator2,anotator3,label_final,links_post,account_post,pred_sem_instrucao,erro_sem_instrucao,pred_instrucao_manual,erro_instrucao_manual,pred_instrucao_automatica,erro_instrucao_automatica
2638,"Boa a fala do presidente, parem de dar moral pra essa pirralha, inclusive a senhora deputada.",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
2425,Pra todos nós que Samos milhões de negros nessi país incruindo eu esse miZeravel tem que ser punido pela lei isso e inaceitável🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1,1,0,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,True,0,True,1,False
1630,E é em nome de Deus que o diabo fala!!,0,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
3620,Por mais colégios militares espalhados pelo Brasil 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
6287,Vc é a minha deputada.,0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli,0,False,0,False,0,False
6904,É isso aí Senador 👏👏👏🇧🇷👊🤝,0,0,0,0,https://www.instagram.com/p/C5ivDPjt8Hp/,Carla Zambelli,0,False,0,False,0,False
3336,"Deve ser brabo, ter que passear por aí, com tanta mentira embaixo do tapete prestes a ser varrida!",1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,1,False,1,False,1,False
6114,A ordem é arrecadar o máximo,0,0,0,0,https://www.instagram.com/p/C4_Ec2FxsS2/,Fernando Haddad,0,False,0,False,0,False
4397,É isto uma pessoa de bem???,0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,False,1,True,0,False
1117,Lula tá preso babacas!,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
2470,VAI VOLTAR PRA JAULA,1,1,0,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,0,True,0,True,1,False
505,A esquerdalha e a que mais fábrica fake News eles são Mestre. Nisto,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
1593,Bando de safado e bandido!!,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
2801,Menina insuportável,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
2004,"E os gados aplaudem as retiradas dos seus próprios direitos,n dá pra entender isso!!!",0,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
6514,Precisa. Urgentemente mudar as regras das eleições!,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro,0,False,0,False,0,False
3122,A lacradora perdeu o rumo !!! Bela broxada!!! 😂😂😂😂😂,1,0,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
4200,Homens que me representam!,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
2026,Este homem é o CÃO em forma de serhumaninho 😂😂😂,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
2728,pirralha do ano kkk,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
198,Essa é pior que o pai.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
5715,❤️❤️❤️❤️❤️❤️❤️Eu amo muito você vs Experiência com todo meu Respeito a você. Parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns parabéns,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
3858,"Patriotismo a parte..."".los Hermanos"" sempre tiveram mais cultura.. desta vez foi só mais uma demonstração",0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,True,1,True,0,False
1490,ESTE CANALHA NÃO PODE FICAR SOLTO .GRAÇAS A ESTE STF COMPOSTO PORINCOMPETENTES METADE COM RABO PRESO A DEFENDER BANDIDOD Q PODEM AGREDIR DOM FRASES TERRIVEIS NOSSO PRESIDENTE E SEUS MINISTROS INCLUSIVE ESTE BEBADO DECREPTO AGRIDE O MINISTRO MORO COM PALAVROES NÃO ACONTECE NADA MAIS DAÍ A INVESTIGAR MINISTRO DO STF. NAO PODE. Q DEMOCRACIA É ETA?,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
4364,"""Vcs que fazem parte dessa massa"" 😞",0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,False,0,False,0,False
1467,"Foi prá isso quê o Lula ladrão foi solto?? Quê vergonha, Brasil..",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
4641,"Que absurdo contra essa mulher,ministra ou nao.",0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,1,True,1,True,0,False
1089,Velho asqueroso 🤮,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
357,"Certo, só que Cristina é tudo, menos de eaquerda, sem falar que é super corrupta. Não sei quem é pior, Macri, ela ou Bostonaro.",1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
245,Ninguém está preocupado com a pena dela. É melhor ela cuidadar do pais dela .,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,0,True,0,True,0,True
1135,Faz parte do patriarcado brasileiro querem o que?? Homens nojentos que já veem meninas como mulheres.,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
872,Toma abestada.😂😂😂,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
1992,Fale-nos sobre roubar dinheiro de aposentados. Você tem know-how!,1,1,0,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
4297,"Teve a pergunta-chave: ""Você tá lúcido""? 😂😂👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,0,False,0,False,0,False
1108,"Homem nojento, sem limites!",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
6429,Lindos. Sigam em frente! 🇧🇷✨️,0,0,0,0,https://www.instagram.com/p/C4xe8v1L1WE/,Eduardo Bolsonaro,0,False,0,False,0,False
3765,Haddad era pra ser nosso presidente.nossa Amazonia nao.estaria .morrendo mas um louco faze.o.que🙏😍😍❤❤,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,1,True,1,True,0,False
4627,Essa Ministra enfrenta a violência que tb é verbal com mãos de ferro👏👏,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
212,Pq é uma PILANTRA do mesmo NÍVEL BAIXO de LULADRÃO E DIMANTA!,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
1495,Esse calhorda nunca mais terá a força que nosso Brasil tem hoje 👏🏻👏🏻👏🏻👏🏻,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,0,True,0,True,1,False
6073,"Bolsonaro 38, em 2022 vai ser no primeiro turno!🇧🇷🙏",0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
631,"#congressocontraopovo, 🤬🤮tudo dentro do costume da Casa do Povo!🤮🤬 #congressoVERGONHA",1,0,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,True,1,False,1,False
2608,"Qualquer ser com um mínimo de intelectualidade pode falar sobre mudanças climáticas e impactos no mundo ainda mais com um discurso escrito previamente. Só mídia e papo furado, essa menina não sabe nem fazer um pão com ovo na chapa mas é personalidade do ano, fala sério!",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
5120,Fiquei emocionada,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
4259,Gato que homen lindo🔥🔥🔥🔥🔥,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,0,False,0,False,0,False
278,"Essa ridícula aí, tinha que pedir desculpa ao nosso presidente",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,0,True
2460,Demorou pra colocar esse ser na cadeia novamente,1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,1,False,1,False,0,True
100,Hipooooooócrita essa senhoura...,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
5300,Amo você e sua família. Parabéns,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
4018,Que jovem forte e linda!,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,False,0,False,0,False
5388,Parabéns!!!!!! Grande Haddad!,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
6066,"Grandes coisa, pro meu país não acarretou em nada",0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
6283,"Ao fim dos privilégios tbm e que todos os políticos passem a pagar seus planos de saúde, INSS e impostos de renda... Que peguem seus próprios alugueis e suas próprias roupas. Afinal políticos tem algum gasto? Pra que tem salários?",0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli,1,True,0,False,1,True
1178,Homem canalha! Sem vergonha #respeitaaministradamares,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,1,False,1,False,1,False
6477,"Nosso presidente Bolsonaro, faz a diferença! 👏👏👏👏👏👏👏👏👏👏",0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro,0,False,0,False,0,False
1659,Esses aí dorme todo dia no colo do capeta! Jesus nao tem nada com essa corja nao.,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
3567,@jairmessiasbolsonaro @bolsonarosp venha visitar o CM de campo grande MS.,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
947,Véio caduco não pode ser preso.,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
1693,Nojo dessa corja,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
4901,Haudad até hoje a ficha não caiu 😓😓😢,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,0,False,1,True,0,False
2988,Vermes parasita,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
6301,É a existência do foro privilegiado que dá esse poder aos 11 ministros do STF.,0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli,0,False,1,True,0,False
5106,"Por favor, poste quando entender mais sobre o tema. Tb possuo altas dúvidas. Contudo, viva a África 💜",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
1525,Já estou levantado capeta,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,0,True,0,True,1,False
2093,"Filho da p........ volta Lula, só vc pra consertar tudo isso....",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,0,True,0,True
3701,Haddad é a esperança de um Brasil melhor.,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,0,False,0,False,0,False
3803,@lauraisv tá ofendendo seu país aqui amiga,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,True,0,False,0,False
2690,Joice já foi melhor !! Uma pena tá parecendo a Globo agora !!,1,1,0,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
3160,"Ele nao para , me impressiona a quantidade de pessoas que ainda pertencem a esse bloco que se auto intitula direita , sinceramente ...",1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,0,True
2293,"Fica quieta joice, tá feio ja",1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,True,1,False,1,False
1128,Velho ridículo 🤢🤮,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
1848,😂😂😂😂😂😂 Pepa só está dando tiro no pe... kkkk,1,0,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
5754,Benedita não se altere porque esse ato cometido foi por gente que tem alma escura !,0,0,1,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,True,1,True,1,True
1891,"Que bom que,as máscaras estão caindo rápido.",0,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,0,True
5385,Parabéns!!!! O Sr merece.,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
225,😂😂 Ela é galinha! Pena?! Q é isso!?,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
5320,"Parabéns, professor. Que pena você não ser nosso presidente!!!!",0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
6703,@elizabethsavala Verdade!!!❤️❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/C4-lEANRpai/,Gleisi Hoffmann,0,False,0,False,0,False
2068,"Esse nojento, coisa ruim dos infernos",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,False,1,False,1,False
1083,"Pelo amor de Deus, cadê o pai desta criança não vai, fazer nada só porque o veio do sbt é amigo do bozo?",0,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
5497,"E o que você tá fazendo não fortalece, né,",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
2961,Isso é um absurdo!!! Estes vagabundos tinham que ser EXPULSO S DO PAÍS!!!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
275,"O que essa bandida corrupta ta falando do presidente, velha idiota.",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
2310,"Vocês ainda não entenderam a extrema esquerda revolucionária você falando ou não, fazendo ou não, produzindo ou não, atacando ou não, se defendendo ou não, eles querem o poder acima de tudo, onde o fim nustifica os meios. Vão atacar violentamente e sistematicamente tudo aquilo que está fora dos interesses do partido. Isso é um fato histórico. Só no Brasil que enxergam a esquerda como um partido, quando a história nos prova o contrário. Não é uma questão de dar munição para o oponente, e sim, de sobrevivencia em meio a uma máfia política criminosa que tomou conta o estamento burocrático brasileiro, que se preciso for, mandam matar. Alguém ainda tem dúvidas?",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
5005,Parabéns presidente Jair Bolsonaro parabéns Brasil e nós,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro,0,False,0,False,0,False
6047,Cada vez você se complica mais ficando contra o Presidente. Sinal que é contra a recuperação do nosso País...Fico triste pois admirava você Joice...Agora vejo que me enganei...Mesmo assim seja feliz...,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
6851,"Avante direita, o Brasil está precisando de mais ações do que narrativas, 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli,0,False,0,False,0,False
1692,"Esse é a verdadeira vergonha. Ser evangélico ou ser católico remonta o amor ao próximo, mas esse cara é vil e preconceituoso.",1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
1816,#DEPUTADADECEPÇÃOTRAÍRA,1,1,0,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,0,True,1,False
6009,O nosso preslidente esta muito certo sim .,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
208,Essa vagabunda não tem que falar nada!,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
4934,"Avante Brasil...políticos que não querem com CERTEZA deixaremos no arquivo morto, digamos. Carla estamos com vc e outros com o mesmo foco.❤😘",0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,0,False,0,False,0,False
4492,Dupla imbatível nas argumentações inteligentes contra esse governo desgovernado que estamos pagando....aff,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,1,True,1,True,1,True
3177,"Esse programa já foi melhorzinho, bando de cretinos",1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
1747,"Que asco. Uma pessoa assim não pode exercer a política, porque não contribui para o debate. É só atraso.",1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
4630,Ministra Damares vc é a melhor!!!!!! Parabéns👏👏👏,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,0,False,0,False,0,False
669,Que milagre não pareceu os gados dizendo bobagens 😒😒😒,1,0,1,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,1,False,1,False,1,False
1969,Aqui não farroupilha!!!,1,1,0,1,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,1,False,1,False,1,False
6503,Amamos Bolsonaro 🇧🇷🇧🇷🇧🇷👍 👏👏👏👍👍👍👍🥰🥰🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro,0,False,0,False,0,False
2643,Cala a boca sua pirralha !!! 💩💩💩,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
1024,Denúncia esse sujeito escroto,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
5187,Que mulher linda!!! Parabéns ❤️❤️❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
6445,"Parabéns meu querido e eterno PRESIDENTE BOLSONARO que DEUS abençoe poderosamente o Senhor e sua família... felicidade, saúde,paz e prosperidade 👏👏👏👏💚💛🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/C4xe8v1L1WE/,Eduardo Bolsonaro,0,False,0,False,0,False
5812,Tem que abrir processo disciplinar por quebra de decoro na forma do regimento. Pelo vandalismo e pelo ato de racismo.,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,1,True,1,True
5602,Correta afirmação! Estao areimando argumentos e justificativas para os contrarios usarem de artificio para derruba los,0,0,1,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,True,0,False,1,True
272,"🇧🇷 Vergonha mundial, não tem moral pra falar nada do Brasil.",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
5137,"Exatamente!!! Sou pessoalmente contra esse tipo de comparação com nós mulheres - considero isso uma leviandade! Mas quando alguém consegue transcender esse lugar, e, com esse nível de consciência e empoderamento , não é só sobre um concurso, estamos falando de representatividade...e precisamos de mais vozes como a dela! ❤️😍",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
4645,"Se fosse o Pabllo Vittar , os lacradores: ""Linda"" , ""Essa mulher nos representa"" , ""Ninguém solta a mão de ninguém"" , ""Viva o Feminismo"". 😂😂😂😂😂😂",0,1,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli,1,True,0,False,1,True
5892,O Ministro Fachin foi justo na primeira decisão e nesta mais ainda. Lula de novo à Curitiba caro Sr ministro.!!👍,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,0,False,0,False,0,False
6746,Parabéns Bolsonaro Parabéns Você me representa Parabéns Brasil Parabéns Parabéns Bahrein Parabéns,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro,0,False,0,False,0,False
6235,"Volta meu Presidente Bolsonaro, que saudades 🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,https://www.instagram.com/p/C5ep78XPyzw/,Eduardo Bolsonaro,0,False,0,False,0,False
3462,Impressionante!!! De doer ouvir estas barbaridades !,1,0,1,1,https://www.instagram.com/p/C5RG9JWovk7/,Carla Zambelli,1,False,1,False,0,True
